parent_asin,overall_sentiment_score,total_reviews,positive_count,neutral_count,negative_count,% positive,% neutral,% negative
B0719DH4YJ,1.0,1,1,0,0,100.0,0.0,0.0
B0719GY34F,1.0,1,1,0,0,100.0,0.0,0.0
B0719HJP11,1.0,1,1,0,0,100.0,0.0,0.0
B0719JCS97,-1.0,1,0,0,1,0.0,0.0,100.0
B0719K4H8W,1.0,1,1,0,0,100.0,0.0,0.0
B0719KM5Y8,1.0,1,1,0,0,100.0,0.0,0.0
B0719KQKJW,1.0,1,1,0,0,100.0,0.0,0.0
B0719KWFDR,1.0,1,1,0,0,100.0,0.0,0.0
B0719M8MG5,1.0,1,1,0,0,100.0,0.0,0.0
B0719MTYZS,0.0,1,0,1,0,0.0,100.0,0.0
B0719PMPHY,1.0,4,4,0,0,100.0,0.0,0.0
B0719PWR9D,1.0,1,1,0,0,100.0,0.0,0.0
B0719Q5T36,1.0,1,1,0,0,100.0,0.0,0.0
B0719Q5YZT,0.0,1,0,1,0,0.0,100.0,0.0
B0719QKWG7,1.0,1,1,0,0,100.0,0.0,0.0
B0719R73CV,0.0,1,0,1,0,0.0,100.0,0.0
B0719RL2ZQ,1.0,1,1,0,0,100.0,0.0,0.0
B071CD8F5R,1.0,1,1,0,0,100.0,0.0,0.0
B071CD9DRK,1.0,1,1,0,0,100.0,0.0,0.0
B071CDF6MT,1.0,1,1,0,0,100.0,0.0,0.0
B071CDP8RN,-1.0,1,0,0,1,0.0,0.0,100.0
B071CG9LS2,1.0,2,2,0,0,100.0,0.0,0.0
B071CGDDK5,1.0,1,1,0,0,100.0,0.0,0.0
B071CGJCKC,-1.0,1,0,0,1,0.0,0.0,100.0
B071CJDHVW,1.0,1,1,0,0,100.0,0.0,0.0
B071CJLTZ8,1.0,1,1,0,0,100.0,0.0,0.0
B071CK69W2,-0.5,2,0,1,1,0.0,50.0,50.0
B071CKL3X3,1.0,2,2,0,0,100.0,0.0,0.0
B071CLSCG6,-1.0,1,0,0,1,0.0,0.0,100.0
B071CM38CH,-1.0,1,0,0,1,0.0,0.0,100.0
B071CNQXPF,1.0,1,1,0,0,100.0,0.0,0.0
B071CNT3BP,-1.0,1,0,0,1,0.0,0.0,100.0
B071CP3LP4,1.0,1,1,0,0,100.0,0.0,0.0
B071CQBWWZ,1.0,1,1,0,0,100.0,0.0,0.0
B071CQV5DD,1.0,1,1,0,0,100.0,0.0,0.0
B071CQWHSG,0.0,1,0,1,0,0.0,100.0,0.0
B071CR59KC,1.0,1,1,0,0,100.0,0.0,0.0
B071CR9LXQ,-1.0,1,0,0,1,0.0,0.0,100.0
B071CRGF12,-1.0,1,0,0,1,0.0,0.0,100.0
B071CSMMTD,-1.0,1,0,0,1,0.0,0.0,100.0
B071CSRJ1S,1.0,1,1,0,0,100.0,0.0,0.0
B071CSSBMJ,0.0,1,0,1,0,0.0,100.0,0.0
B071CVVYWP,1.0,1,1,0,0,100.0,0.0,0.0
B071CXCJYT,0.0,2,1,0,1,50.0,0.0,50.0
B071CYGX2W,1.0,1,1,0,0,100.0,0.0,0.0
B071CYHR8D,0.0,1,0,1,0,0.0,100.0,0.0
B071CYLH83,1.0,1,1,0,0,100.0,0.0,0.0
B071CYPRJ5,0.0,1,0,1,0,0.0,100.0,0.0
B071CZBLGZ,-1.0,1,0,0,1,0.0,0.0,100.0
B071CZJG34,1.0,1,1,0,0,100.0,0.0,0.0
B071D17HDH,0.0,1,0,1,0,0.0,100.0,0.0
B071D28DN9,-0.42857142857142855,7,2,0,5,28.57142857142857,0.0,71.42857142857143
B071D4DVD1,-1.0,1,0,0,1,0.0,0.0,100.0
B071D55G4Z,1.0,1,1,0,0,100.0,0.0,0.0
B071D5BMVF,1.0,1,1,0,0,100.0,0.0,0.0
B071D5SSJV,1.0,1,1,0,0,100.0,0.0,0.0
B071D6F2LX,-1.0,1,0,0,1,0.0,0.0,100.0
B071D76RHG,1.0,2,2,0,0,100.0,0.0,0.0
B071D7GYZC,1.0,1,1,0,0,100.0,0.0,0.0
B071D88K67,0.0,1,0,1,0,0.0,100.0,0.0
B071D9JS4Q,1.0,1,1,0,0,100.0,0.0,0.0
B071DBSZGV,1.0,2,2,0,0,100.0,0.0,0.0
B071DC84PZ,-1.0,1,0,0,1,0.0,0.0,100.0
B071DD4GWF,1.0,1,1,0,0,100.0,0.0,0.0
B071DDGGL6,1.0,1,1,0,0,100.0,0.0,0.0
B071DG54MX,1.0,2,2,0,0,100.0,0.0,0.0
B071DH4WKY,1.0,1,1,0,0,100.0,0.0,0.0
B071DJGZK5,-1.0,1,0,0,1,0.0,0.0,100.0
B071DJR8HX,1.0,1,1,0,0,100.0,0.0,0.0
B071DLCG26,0.5,2,1,1,0,50.0,50.0,0.0
B071DLVJPG,-1.0,1,0,0,1,0.0,0.0,100.0
B071DMB6HH,1.0,1,1,0,0,100.0,0.0,0.0
B071DMNWHV,1.0,1,1,0,0,100.0,0.0,0.0
B071DMYNLB,-1.0,1,0,0,1,0.0,0.0,100.0
B071DNZ5M4,-1.0,1,0,0,1,0.0,0.0,100.0
B071DPBTTR,1.0,1,1,0,0,100.0,0.0,0.0
B071DPS3ZY,1.0,1,1,0,0,100.0,0.0,0.0
B071DPSDBS,1.0,1,1,0,0,100.0,0.0,0.0
B071DPSP6Z,0.0,1,0,1,0,0.0,100.0,0.0
B071DQCX8B,0.0,1,0,1,0,0.0,100.0,0.0
B071DT8RVD,1.0,2,2,0,0,100.0,0.0,0.0
B071DX54D7,1.0,1,1,0,0,100.0,0.0,0.0
B071DX8R3G,-1.0,1,0,0,1,0.0,0.0,100.0
B071DXQRSF,1.0,1,1,0,0,100.0,0.0,0.0
B071F23PYN,1.0,1,1,0,0,100.0,0.0,0.0
B071F34Z9W,1.0,1,1,0,0,100.0,0.0,0.0
B071F385X5,0.5,2,1,1,0,50.0,50.0,0.0
B071F3XZ38,1.0,1,1,0,0,100.0,0.0,0.0
B071F4GRF5,-1.0,1,0,0,1,0.0,0.0,100.0
B071F4NJ9G,1.0,1,1,0,0,100.0,0.0,0.0
B071F5LZGK,-1.0,1,0,0,1,0.0,0.0,100.0
B071F765R6,0.0,1,0,1,0,0.0,100.0,0.0
B071F7QYLQ,-1.0,1,0,0,1,0.0,0.0,100.0
B071F82KR7,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B071F8F15L,0.0,1,0,1,0,0.0,100.0,0.0
B071F93FXT,1.0,1,1,0,0,100.0,0.0,0.0
B071FBNMN2,1.0,1,1,0,0,100.0,0.0,0.0
B071FD5X4C,1.0,1,1,0,0,100.0,0.0,0.0
B071FFDV3W,-1.0,1,0,0,1,0.0,0.0,100.0
B071FGZ73H,1.0,1,1,0,0,100.0,0.0,0.0
B071FHFFCH,1.0,1,1,0,0,100.0,0.0,0.0
B071FHXR4B,1.0,1,1,0,0,100.0,0.0,0.0
B071FJDFNY,1.0,1,1,0,0,100.0,0.0,0.0
B071FJSDKY,1.0,1,1,0,0,100.0,0.0,0.0
B071FKJ1N1,1.0,2,2,0,0,100.0,0.0,0.0
B071FKMGCB,1.0,1,1,0,0,100.0,0.0,0.0
B071FNN9C3,1.0,1,1,0,0,100.0,0.0,0.0
B071FP95SV,1.0,1,1,0,0,100.0,0.0,0.0
B071FPY23B,1.0,1,1,0,0,100.0,0.0,0.0
B071FPYLY9,-1.0,1,0,0,1,0.0,0.0,100.0
B071FQ9M5H,-1.0,1,0,0,1,0.0,0.0,100.0
B071FQHTPF,0.0,1,0,1,0,0.0,100.0,0.0
B071FQTV33,1.0,1,1,0,0,100.0,0.0,0.0
B071FRV3YN,-1.0,1,0,0,1,0.0,0.0,100.0
B071FV4X7G,-1.0,1,0,0,1,0.0,0.0,100.0
B071FWGJZ2,1.0,1,1,0,0,100.0,0.0,0.0
B071FZXLJX,0.0,1,0,1,0,0.0,100.0,0.0
B071G11WZT,1.0,1,1,0,0,100.0,0.0,0.0
B071G1HGLK,1.0,1,1,0,0,100.0,0.0,0.0
B071G1HSB4,1.0,1,1,0,0,100.0,0.0,0.0
B071G1RXS1,1.0,1,1,0,0,100.0,0.0,0.0
B071G2BBKJ,1.0,1,1,0,0,100.0,0.0,0.0
B071G3THMC,1.0,1,1,0,0,100.0,0.0,0.0
B071G4ZT6Y,1.0,2,2,0,0,100.0,0.0,0.0
B071G5Y2FG,1.0,1,1,0,0,100.0,0.0,0.0
B071G6JK6X,0.0,1,0,1,0,0.0,100.0,0.0
B071G734F5,1.0,2,2,0,0,100.0,0.0,0.0
B071G75PZT,1.0,1,1,0,0,100.0,0.0,0.0
B071G8TLZM,1.0,2,2,0,0,100.0,0.0,0.0
B071G9DB65,1.0,1,1,0,0,100.0,0.0,0.0
B071GBW5XY,0.0,1,0,1,0,0.0,100.0,0.0
B071GDN6SB,-1.0,1,0,0,1,0.0,0.0,100.0
B071GFCK5Q,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B071GKCSPF,1.0,1,1,0,0,100.0,0.0,0.0
B071GKD5Z9,1.0,1,1,0,0,100.0,0.0,0.0
B071GKF322,1.0,1,1,0,0,100.0,0.0,0.0
B071GKRJZF,-1.0,1,0,0,1,0.0,0.0,100.0
B071GKVKGG,1.0,1,1,0,0,100.0,0.0,0.0
B071GLTT7R,0.0,1,0,1,0,0.0,100.0,0.0
B071GMGTSN,1.0,1,1,0,0,100.0,0.0,0.0
B071GMNHZG,-1.0,1,0,0,1,0.0,0.0,100.0
B071GMT1HH,-1.0,1,0,0,1,0.0,0.0,100.0
B071GMYC97,1.0,1,1,0,0,100.0,0.0,0.0
B071GMYXB1,1.0,1,1,0,0,100.0,0.0,0.0
B071GNFCCY,-1.0,1,0,0,1,0.0,0.0,100.0
B071GNJ3SM,1.0,1,1,0,0,100.0,0.0,0.0
B071GQWJMD,1.0,1,1,0,0,100.0,0.0,0.0
B071GQY5PL,1.0,1,1,0,0,100.0,0.0,0.0
B071GR6WZZ,1.0,1,1,0,0,100.0,0.0,0.0
B071GR7HFP,1.0,1,1,0,0,100.0,0.0,0.0
B071GRR3Q3,0.0,2,1,0,1,50.0,0.0,50.0
B071H1125R,1.0,1,1,0,0,100.0,0.0,0.0
B071H2KLYD,1.0,2,2,0,0,100.0,0.0,0.0
B071H2XBYK,-1.0,1,0,0,1,0.0,0.0,100.0
B071H388CR,0.0,1,0,1,0,0.0,100.0,0.0
B071H38KH4,0.0,1,0,1,0,0.0,100.0,0.0
B071H4LFZK,1.0,1,1,0,0,100.0,0.0,0.0
B071H4PWGK,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B071H6STDP,1.0,1,1,0,0,100.0,0.0,0.0
B071H6WNQR,1.0,1,1,0,0,100.0,0.0,0.0
B071H765LK,1.0,1,1,0,0,100.0,0.0,0.0
B071H7LJY4,1.0,1,1,0,0,100.0,0.0,0.0
B071H8GPBV,1.0,1,1,0,0,100.0,0.0,0.0
B071H8HLWC,-1.0,1,0,0,1,0.0,0.0,100.0
B071H8XK6F,1.0,1,1,0,0,100.0,0.0,0.0
B071H8Y1CP,-1.0,1,0,0,1,0.0,0.0,100.0
B071H96JHD,-0.5,2,0,1,1,0.0,50.0,50.0
B071H9FDP1,-1.0,1,0,0,1,0.0,0.0,100.0
B071H9M93R,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B071HBJPNZ,1.0,1,1,0,0,100.0,0.0,0.0
B071HBT9X4,0.0,1,0,1,0,0.0,100.0,0.0
B071HDR389,1.0,1,1,0,0,100.0,0.0,0.0
B071HGXJLR,0.0,2,1,0,1,50.0,0.0,50.0
B071HHSKBW,-1.0,1,0,0,1,0.0,0.0,100.0
B071HHSMTT,1.0,1,1,0,0,100.0,0.0,0.0
B071HJ1VSB,0.0,1,0,1,0,0.0,100.0,0.0
B071HJLJMZ,1.0,1,1,0,0,100.0,0.0,0.0
B071HJX8WR,1.0,1,1,0,0,100.0,0.0,0.0
B071HL3NQX,-1.0,1,0,0,1,0.0,0.0,100.0
B071HLHYTZ,1.0,3,3,0,0,100.0,0.0,0.0
B071HLLL5M,-1.0,1,0,0,1,0.0,0.0,100.0
B071HLMW3N,1.0,1,1,0,0,100.0,0.0,0.0
B071HN5TQ5,0.0,2,1,0,1,50.0,0.0,50.0
B071HNBNS2,-1.0,1,0,0,1,0.0,0.0,100.0
B071HQ7Z4N,1.0,1,1,0,0,100.0,0.0,0.0
B071HSB1V1,-1.0,1,0,0,1,0.0,0.0,100.0
B071HT1DXP,-1.0,1,0,0,1,0.0,0.0,100.0
B071HTDW1M,1.0,1,1,0,0,100.0,0.0,0.0
B071HWY81K,1.0,1,1,0,0,100.0,0.0,0.0
B071HXJTZL,1.0,1,1,0,0,100.0,0.0,0.0
B071HXZ86V,0.0,1,0,1,0,0.0,100.0,0.0
B071J12WGJ,-1.0,1,0,0,1,0.0,0.0,100.0
B071J1CJLN,0.0,1,0,1,0,0.0,100.0,0.0
B071J1KT7S,-1.0,1,0,0,1,0.0,0.0,100.0
B071J1MY3C,0.0,1,0,1,0,0.0,100.0,0.0
B071J1PBQ6,0.75,4,3,1,0,75.0,25.0,0.0
B071J212M1,0.0,1,0,1,0,0.0,100.0,0.0
B071J2GGTJ,1.0,1,1,0,0,100.0,0.0,0.0
B071J2WT3M,1.0,1,1,0,0,100.0,0.0,0.0
B071J7DNV9,0.0,1,0,1,0,0.0,100.0,0.0
B071J7ZKC5,-1.0,1,0,0,1,0.0,0.0,100.0
B071J84X1J,1.0,1,1,0,0,100.0,0.0,0.0
B071J8LH6C,1.0,1,1,0,0,100.0,0.0,0.0
B071J975FH,1.0,1,1,0,0,100.0,0.0,0.0
B071J9L5DM,1.0,1,1,0,0,100.0,0.0,0.0
B071J9Z6RH,1.0,1,1,0,0,100.0,0.0,0.0
B071JDGF7G,1.0,1,1,0,0,100.0,0.0,0.0
B071JDY4KQ,-1.0,1,0,0,1,0.0,0.0,100.0
B071JF4ZNP,1.0,1,1,0,0,100.0,0.0,0.0
B071JF65Q2,1.0,1,1,0,0,100.0,0.0,0.0
B071JHDR2H,-1.0,1,0,0,1,0.0,0.0,100.0
B071JJV8D8,0.0,1,0,1,0,0.0,100.0,0.0
B071JKKQBR,1.0,1,1,0,0,100.0,0.0,0.0
B071JL5DJ8,1.0,1,1,0,0,100.0,0.0,0.0
B071JL6N8Y,0.0,1,0,1,0,0.0,100.0,0.0
B071JNJWSL,1.0,1,1,0,0,100.0,0.0,0.0
B071JPJ5QQ,1.0,1,1,0,0,100.0,0.0,0.0
B071JQ24FK,1.0,1,1,0,0,100.0,0.0,0.0
B071JQN7WN,0.5,2,1,1,0,50.0,50.0,0.0
B071JQXSSH,1.0,1,1,0,0,100.0,0.0,0.0
B071JQZYY6,-1.0,1,0,0,1,0.0,0.0,100.0
B071JRM3S4,0.0,1,0,1,0,0.0,100.0,0.0
B071JRNBGL,1.0,1,1,0,0,100.0,0.0,0.0
B071JTKPMP,1.0,1,1,0,0,100.0,0.0,0.0
B071JTMNCF,-1.0,1,0,0,1,0.0,0.0,100.0
B071JTZR5P,1.0,1,1,0,0,100.0,0.0,0.0
B071JVNQWX,1.0,1,1,0,0,100.0,0.0,0.0
B071JVPMDX,1.0,1,1,0,0,100.0,0.0,0.0
B071JVRCJL,-1.0,1,0,0,1,0.0,0.0,100.0
B071JY2DZ1,1.0,1,1,0,0,100.0,0.0,0.0
B071JY3GW4,1.0,1,1,0,0,100.0,0.0,0.0
B071JYZGRQ,1.0,1,1,0,0,100.0,0.0,0.0
B071JZCQPF,1.0,1,1,0,0,100.0,0.0,0.0
B071JZJYMM,1.0,1,1,0,0,100.0,0.0,0.0
B071JZN67Y,0.0,1,0,1,0,0.0,100.0,0.0
B071JZN74Y,0.0,1,0,1,0,0.0,100.0,0.0
B071JZNWRM,1.0,1,1,0,0,100.0,0.0,0.0
B071JZW71B,1.0,1,1,0,0,100.0,0.0,0.0
B071K1L7JT,0.0,2,1,0,1,50.0,0.0,50.0
B071K5FGGD,1.0,1,1,0,0,100.0,0.0,0.0
B071K5Q35J,1.0,1,1,0,0,100.0,0.0,0.0
B071K678VL,0.0,2,1,0,1,50.0,0.0,50.0
B071K7YCZN,0.0,1,0,1,0,0.0,100.0,0.0
B071K8JXHL,-1.0,1,0,0,1,0.0,0.0,100.0
B071KB6BZ9,1.0,1,1,0,0,100.0,0.0,0.0
B071KBQ5HW,0.0,1,0,1,0,0.0,100.0,0.0
B071KBR9YW,1.0,1,1,0,0,100.0,0.0,0.0
B071KBVCJ2,0.0,1,0,1,0,0.0,100.0,0.0
B071KCLW8M,-1.0,1,0,0,1,0.0,0.0,100.0
B071KCPTB7,1.0,1,1,0,0,100.0,0.0,0.0
B071KCS4NN,0.0,4,2,0,2,50.0,0.0,50.0
B071KD422K,-1.0,1,0,0,1,0.0,0.0,100.0
B071KK61L8,-1.0,1,0,0,1,0.0,0.0,100.0
B071KKLRCF,1.0,1,1,0,0,100.0,0.0,0.0
B071KL6CYS,1.0,1,1,0,0,100.0,0.0,0.0
B071KLC884,1.0,3,3,0,0,100.0,0.0,0.0
B071KNZS81,-1.0,1,0,0,1,0.0,0.0,100.0
B071KP7HWY,1.0,1,1,0,0,100.0,0.0,0.0
B071KQY5TJ,1.0,1,1,0,0,100.0,0.0,0.0
B071KTC7G5,0.0,2,1,0,1,50.0,0.0,50.0
B071KTCHM4,0.0,1,0,1,0,0.0,100.0,0.0
B071KTJ5QV,1.0,1,1,0,0,100.0,0.0,0.0
B071KTZ35D,1.0,1,1,0,0,100.0,0.0,0.0
B071KVLYZ8,1.0,1,1,0,0,100.0,0.0,0.0
B071KW2PHR,1.0,1,1,0,0,100.0,0.0,0.0
B071KWM979,-1.0,1,0,0,1,0.0,0.0,100.0
B071KX2SX5,1.0,1,1,0,0,100.0,0.0,0.0
B071KZ7HG4,1.0,1,1,0,0,100.0,0.0,0.0
B071KZHHGV,1.0,1,1,0,0,100.0,0.0,0.0
B071KZM7CH,0.0,2,1,0,1,50.0,0.0,50.0
B071L21JFR,1.0,1,1,0,0,100.0,0.0,0.0
B071L2BZW9,1.0,1,1,0,0,100.0,0.0,0.0
B071L2J6T2,0.0,1,0,1,0,0.0,100.0,0.0
B071L2PDXF,1.0,1,1,0,0,100.0,0.0,0.0
B071L2WTDC,1.0,1,1,0,0,100.0,0.0,0.0
B071L3QV41,-1.0,1,0,0,1,0.0,0.0,100.0
B071L5V721,-1.0,1,0,0,1,0.0,0.0,100.0
B071L8CGT8,0.5,2,1,1,0,50.0,50.0,0.0
B071L8XJ1H,1.0,1,1,0,0,100.0,0.0,0.0
B071LC7WPQ,1.0,1,1,0,0,100.0,0.0,0.0
B071LF8188,0.0,1,0,1,0,0.0,100.0,0.0
B071LF9YL4,1.0,1,1,0,0,100.0,0.0,0.0
B071LFK993,1.0,1,1,0,0,100.0,0.0,0.0
B071LFVPFH,0.0,1,0,1,0,0.0,100.0,0.0
B071LGBCYK,1.0,1,1,0,0,100.0,0.0,0.0
B071LGMPKW,-1.0,1,0,0,1,0.0,0.0,100.0
B071LGN3ZJ,1.0,1,1,0,0,100.0,0.0,0.0
B071LHKBLQ,0.5714285714285714,7,5,1,1,71.42857142857143,14.285714285714285,14.285714285714285
B071LHM783,1.0,1,1,0,0,100.0,0.0,0.0
B071LKLXNC,0.0,1,0,1,0,0.0,100.0,0.0
B071LMDNHY,1.0,1,1,0,0,100.0,0.0,0.0
B071LMKPZF,1.0,1,1,0,0,100.0,0.0,0.0
B071LN7QM8,1.0,1,1,0,0,100.0,0.0,0.0
B071LPC5C1,0.0,1,0,1,0,0.0,100.0,0.0
B071LR8LDH,1.0,1,1,0,0,100.0,0.0,0.0
B071LTGPGW,1.0,1,1,0,0,100.0,0.0,0.0
B071ND4MJ1,1.0,1,1,0,0,100.0,0.0,0.0
B071ND6YMP,1.0,1,1,0,0,100.0,0.0,0.0
B071NG1CYZ,1.0,1,1,0,0,100.0,0.0,0.0
B071NGBP29,0.0,1,0,1,0,0.0,100.0,0.0
B071NGKWNQ,-1.0,1,0,0,1,0.0,0.0,100.0
B071NGPVNG,1.0,1,1,0,0,100.0,0.0,0.0
B071NHWNCQ,1.0,1,1,0,0,100.0,0.0,0.0
B071NJKGTP,1.0,3,3,0,0,100.0,0.0,0.0
B071NKWG59,-1.0,1,0,0,1,0.0,0.0,100.0
B071NMCRB2,1.0,1,1,0,0,100.0,0.0,0.0
B071NMDNBS,1.0,1,1,0,0,100.0,0.0,0.0
B071NN4WSC,-1.0,1,0,0,1,0.0,0.0,100.0
B071NNMDHL,-1.0,1,0,0,1,0.0,0.0,100.0
B071NNQ8YY,1.0,1,1,0,0,100.0,0.0,0.0
B071NPB9FR,1.0,1,1,0,0,100.0,0.0,0.0
B071NPLLLL,-1.0,1,0,0,1,0.0,0.0,100.0
B071NQ4P87,-1.0,1,0,0,1,0.0,0.0,100.0
B071NQCDKM,1.0,1,1,0,0,100.0,0.0,0.0
B071NQMMFB,1.0,2,2,0,0,100.0,0.0,0.0
B071NRFQQF,1.0,1,1,0,0,100.0,0.0,0.0
B071NRK6BD,1.0,1,1,0,0,100.0,0.0,0.0
B071NRP9N5,-1.0,1,0,0,1,0.0,0.0,100.0
B071NRRFBC,-1.0,1,0,0,1,0.0,0.0,100.0
B071NRY8F6,1.0,1,1,0,0,100.0,0.0,0.0
B071NRYS71,1.0,1,1,0,0,100.0,0.0,0.0
B071NS8X96,-1.0,2,0,0,2,0.0,0.0,100.0
B071NS96BP,1.0,1,1,0,0,100.0,0.0,0.0
B071NSR7V5,0.0,1,0,1,0,0.0,100.0,0.0
B071NT44S2,1.0,1,1,0,0,100.0,0.0,0.0
B071NTPZFP,-1.0,1,0,0,1,0.0,0.0,100.0
B071NVNCMS,1.0,1,1,0,0,100.0,0.0,0.0
B071NVWWWQ,1.0,1,1,0,0,100.0,0.0,0.0
B071NWSWL7,1.0,1,1,0,0,100.0,0.0,0.0
B071NX7P7T,1.0,1,1,0,0,100.0,0.0,0.0
B071NXN7NW,1.0,1,1,0,0,100.0,0.0,0.0
B071NXX6LL,-1.0,1,0,0,1,0.0,0.0,100.0
B071NXYV7S,1.0,1,1,0,0,100.0,0.0,0.0
B071NZD247,1.0,1,1,0,0,100.0,0.0,0.0
B071NZTNSF,1.0,1,1,0,0,100.0,0.0,0.0
B071P3LWPZ,1.0,2,2,0,0,100.0,0.0,0.0
B071P6D1M8,1.0,1,1,0,0,100.0,0.0,0.0
B071P6V9JQ,0.875,8,7,1,0,87.5,12.5,0.0
B071P6VCML,1.0,1,1,0,0,100.0,0.0,0.0
B071P7B2FB,0.0,1,0,1,0,0.0,100.0,0.0
B071P8J75L,0.0,1,0,1,0,0.0,100.0,0.0
B071P8MVZ8,1.0,1,1,0,0,100.0,0.0,0.0
B071P97MBD,1.0,1,1,0,0,100.0,0.0,0.0
B071P9JVKN,0.5,2,1,1,0,50.0,50.0,0.0
B071PCWJB3,1.0,1,1,0,0,100.0,0.0,0.0
B071PDHB4M,1.0,1,1,0,0,100.0,0.0,0.0
B071PF2539,1.0,2,2,0,0,100.0,0.0,0.0
B071PFKPLH,-1.0,1,0,0,1,0.0,0.0,100.0
B071QY3QSD,1.0,1,1,0,0,100.0,0.0,0.0
B071QYGRRL,1.0,1,1,0,0,100.0,0.0,0.0
B071QYVKTQ,1.0,1,1,0,0,100.0,0.0,0.0
B071QZK4Q3,1.0,1,1,0,0,100.0,0.0,0.0
B071R14Y67,0.5,2,1,1,0,50.0,50.0,0.0
B071R2QPF3,1.0,1,1,0,0,100.0,0.0,0.0
B071R3PT59,1.0,1,1,0,0,100.0,0.0,0.0
B071R3RRDP,-1.0,1,0,0,1,0.0,0.0,100.0
B071R3XPNY,1.0,1,1,0,0,100.0,0.0,0.0
B071R48WYH,1.0,1,1,0,0,100.0,0.0,0.0
B071R4CCW4,1.0,1,1,0,0,100.0,0.0,0.0
B071R5CK6L,1.0,1,1,0,0,100.0,0.0,0.0
B071R5HZYF,1.0,1,1,0,0,100.0,0.0,0.0
B071R5JBLF,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B071R8T2JM,1.0,2,2,0,0,100.0,0.0,0.0
B071R8V8YV,1.0,1,1,0,0,100.0,0.0,0.0
B071RBFR8D,1.0,1,1,0,0,100.0,0.0,0.0
B071RCQMRY,1.0,1,1,0,0,100.0,0.0,0.0
B071RG3LRL,-1.0,1,0,0,1,0.0,0.0,100.0
B071RH3DMD,1.0,3,3,0,0,100.0,0.0,0.0
B071RHXWSR,-1.0,1,0,0,1,0.0,0.0,100.0
B071RKL964,0.5882352941176471,34,22,10,2,64.70588235294117,29.411764705882355,5.88235294117647
B071RL22PZ,1.0,1,1,0,0,100.0,0.0,0.0
B071RL2V2X,1.0,2,2,0,0,100.0,0.0,0.0
B071RL8568,-1.0,1,0,0,1,0.0,0.0,100.0
B071RLH95D,0.5,4,3,0,1,75.0,0.0,25.0
B071RN3Z53,1.0,1,1,0,0,100.0,0.0,0.0
B071RNFHJS,1.0,1,1,0,0,100.0,0.0,0.0
B071RP385Z,1.0,1,1,0,0,100.0,0.0,0.0
B071RP6KR8,1.0,2,2,0,0,100.0,0.0,0.0
B071RPBL71,1.0,1,1,0,0,100.0,0.0,0.0
B071RQR222,1.0,1,1,0,0,100.0,0.0,0.0
B071RRDXPM,1.0,1,1,0,0,100.0,0.0,0.0
B071RRK3LW,1.0,1,1,0,0,100.0,0.0,0.0
B071RRTP4S,0.0,1,0,1,0,0.0,100.0,0.0
B071RSG2QT,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B071RT93W3,0.0,1,0,1,0,0.0,100.0,0.0
B071RVNWWN,1.0,1,1,0,0,100.0,0.0,0.0
B071RWFKP7,1.0,1,1,0,0,100.0,0.0,0.0
B071RYWF1X,1.0,1,1,0,0,100.0,0.0,0.0
B071RYWRKJ,1.0,1,1,0,0,100.0,0.0,0.0
B071RZGL17,1.0,1,1,0,0,100.0,0.0,0.0
B071RZT8DG,-1.0,1,0,0,1,0.0,0.0,100.0
B071S166HG,1.0,1,1,0,0,100.0,0.0,0.0
B071S28HF2,1.0,1,1,0,0,100.0,0.0,0.0
B071S5GGW2,1.0,2,2,0,0,100.0,0.0,0.0
B071S5JFNQ,-1.0,1,0,0,1,0.0,0.0,100.0
B071S5LDRT,1.0,1,1,0,0,100.0,0.0,0.0
B071S69V5J,1.0,1,1,0,0,100.0,0.0,0.0
B071S7LMT8,0.0,1,0,1,0,0.0,100.0,0.0
B071S84M8W,1.0,2,2,0,0,100.0,0.0,0.0
B071S85SFB,1.0,1,1,0,0,100.0,0.0,0.0
B071S8LNGN,0.0,1,0,1,0,0.0,100.0,0.0
B071S8P4PS,1.0,1,1,0,0,100.0,0.0,0.0
B071S8X8KX,1.0,1,1,0,0,100.0,0.0,0.0
B071S98JST,1.0,3,3,0,0,100.0,0.0,0.0
B071S9J74M,0.0,1,0,1,0,0.0,100.0,0.0
B071S9M3JW,1.0,1,1,0,0,100.0,0.0,0.0
B071S9YF2M,1.0,2,2,0,0,100.0,0.0,0.0
B071SBGLBG,1.0,1,1,0,0,100.0,0.0,0.0
B071SBHV99,0.5,2,1,1,0,50.0,50.0,0.0
B071SD2H41,1.0,1,1,0,0,100.0,0.0,0.0
B071SD716H,-1.0,1,0,0,1,0.0,0.0,100.0
B071SDPZ3Z,0.5,2,1,1,0,50.0,50.0,0.0
B071SF57VY,1.0,1,1,0,0,100.0,0.0,0.0
B071SM259Q,1.0,1,1,0,0,100.0,0.0,0.0
B071V396FH,1.0,1,1,0,0,100.0,0.0,0.0
B071V3MY58,1.0,1,1,0,0,100.0,0.0,0.0
B071V519QW,1.0,1,1,0,0,100.0,0.0,0.0
