parent_asin,main_category,title,average_rating,rating_number,price,performance_target,predicted_performance_score
B0915YVGNH,Appliances,"Countertop Dishwasher, HAVA Portable Dishwashers with 5 L Built-in Water Tank & Inlet Hose, 6 Programs, Baby Care, Air-Drying Function for Small Apartments, Dorms and RVs",4.5,1146,339.0,31.70207302708217,31.70124288821278
B01N5EOYJI,Appliances,OEM Switch WB24T10029,4.5,330,21.5,26.109532689196783,26.108555793672227
B00LOWMT5C,Appliances,SPT UF-304W: 3.0 cu.ft. Upright Freezer in White - ENERGY STAR,4.5,126,345.99,21.79884188906366,21.797038068381553
B01LBE6ZJ8,Appliances,2-Pack Air Filter Factory Replacement For Jenn-Air 71002111 Microwave Oven 12-Layer Aluminum Mesh Grease Filter,4.5,913,14.99,30.680237571543675,30.685443450011206
B0BM46ZXFD,Appliances,"R.W.FLAME Mini Freezer Countertop, Energy Saving 1.1 Cubic Feet Single Door Compact Upright Freezer with Reversible Door(Black)",4.5,99,149.99,20.723265836946414,20.722813571833026
B0BWNCNN7X,Appliances,BlueStars 297147700 Ultra Durable Freezer Door Key Replacement Part Exact Fit for Frigidaire Kenmore Electrolux Freezers - Replaces AP4301346 PS1991481 - Pack of 4,4.5,1172,6.99,31.80293931894064,31.797316025828632
B08H3GFDWP,Appliances,"hOmeLabs 30 inch Wall Mount Range Hood Exhaust Fan for Kitchen - Stainless Steel with 3 Suction Speeds, LED Lights and Push Button Controls - Clears Area up to 220 CFM",4.5,153,119.99,22.666286710861332,22.665993550215397
B0C33H333D,Appliances,"Frestec 3.1 Cu.Ft Mini Fridge for Bedroom, Mini Refrigerator with freezer, Dorm Fridge with Freezer, Reversible Door Perfect for Room and Office, Adjustable Temperature(without Handle, Black)",4.5,21,139.99,13.909691040112422,13.909691040112422
B094MRFB79,Appliances,"EKON KITCHEN NAP03-36 inch Wall Mounted Stainless Steel & Curved Glass Kitchen Range Hood, 900 CFM 4 Speeds Touch Control With Remote & LCD Display 2 Pcs 3W Led Lamp/2 Pcs Baffle Filters",4.5,78,389.0,19.662515336101595,19.66923558278962
B0BS6H2WL5,Appliances,"EUHOMY Ice Maker Machine Countertop, 26 lbs in 24 Hours, 9 Cubes Ready in 6 Mins, Self-Clean Electric Ice Maker Compact Potable Ice Maker with Ice Scoop and Basket. for Home/Kitchen/Office.(White)",4.5,13299,49.99,42.729836913944304,42.815923963796024
B08HCPW9LD,Appliances,"[NEW 2023] Ultra Durable 154568001 Dishwasher Lower Spray Arm with Shield Replacement Part, White by BlueStars - Exact Fit for Frigidaire & Kenmore Dishwashers - Replaces 5304517203 1196170 1542508 154250801 154250901",4.5,226,17.97,24.412275078666312,24.41325710482282
B0C4LRKXNV,Appliances,"EUHOMY Upright freezer, 2.1 Cubic Feet, Single Door Compact Mini Freezer with Reversible Stainless Steel Door, Removable Shelves, Small freezer for Home/Dorms/Apartment/Office (Silver)",4.5,3734,159.99,37.01476393905113,37.01957584499834
B0C5ZCV5P8,Appliances,"MCBON Range Hood Insert 36 Inch, 600 CFM Range Hood Insert, Quiet Vent Hood Insert, Ducted/Ductless Convertible Range Hood, Black Insert Range Hood 36 Inch, Stainless Steel Range Hood, IE71-BLACK-36",4.5,267,332.99,25.159441412298854,25.1577484548469
B0C6KFX9DC,Appliances,"Portable Countertop Dishwashers, NOVETE Compact Dishwashers with 5 L Built-in Water Tank & Inlet Hose, 5 Washing Programs, Baby Care, Air-Dry Function and LED Light for Small Apartments, Dorms and RVs",4.5,1526,359.99,32.98977137348385,32.98404069225229
B07FWV5DMN,Appliances,"KOBE Range Hoods INX2936SQBF-500-1 Built-In/Insert Range Hood, 36"", Stainless Steel",4.5,620,452.96,28.940989868700655,28.94394622901425
B073BLHCND,Appliances,"Panda Portable Compact Laundry Dryer, 3.5 cu.ft, Black and White, PAN760SF",4.5,1795,339.32,33.719927619879655,33.71985420296454
B09B9335PM,Appliances,AKDY 217 CFM Convertible Wall Mount Range Hood with Tempered Glass and Carbon Filters in Black Painted Stainless Steel (30 in),4.5,240,329.6,24.681586200707947,24.68064909885103
B074G5SLVW,Appliances,"LaserOil Filter Compatible with Kohler KT715, KT725, KT730, KT735, KT740, KT745, SV710, SV715, SV720",4.5,82,13.99,19.88478273508469,19.886399520875976
B08FK1YKL7,Appliances,Shark Wall Mount (390FFJH380) for Rocket DuoClean Vacuums,4.5,219,19.98,24.27132395858563,24.271113342507437
B0C9J6J79Y,Appliances,"Silonn Ice Maker Machine Countertop, 26 lbs in 24 Hours, 9 Cubes Ready in 6 Mins, Self-Clean Ice Maker Compact Portable Ice Maker with Ice Scoop and Basket, Black (SLIM07)",4.5,175,65.66,23.267177977671682,23.266405822648423
B07T1SL2WN,Appliances,"OEM Electrolux Dryer Lint Filter Screen For Electrolux EFME417SIW0, EFME517SIW0, EFME517STT0, EFME617SIW0",4.5,211,59.0,24.104638236024055,24.102498519211323
B01MY5P3K0,Appliances,NewPowerGear Hood Filter General Electric Range replacement For JV347H2CC JV347H2WW JV347X1AA JV347X1BB JV347X1CC JV347X1WW JV348L1SS JV348L2SS JV367H1BB,4.5,8,18.44,9.887510598012987,9.894585098813552
B006O8OBB6,Appliances,"Filters for Fisher & Paykel SleepStyle 200, 233, 234, and 600 Series, 4 pack",4.5,333,9.99,26.150134468395155,26.146473000853966
B07YP2YMNT,Appliances,"Lifetime Appliance W10807920 Silverware Basket Compatible with Whirlpool, Kenmore Dishwasher - 8562080, WP8562080, 8562086",4.5,782,34.97,29.984097131958613,29.98262211830419
B0CBFPGF44,Appliances,"Hermitlux Countertop Dishwasher, 5 Washing Programs Portable Dishwasher With 5-Liter Built-in Water Tank For Glass Door",4.5,1278,304.98,32.19225210710479,32.19168845069359
B01EEMSJQQ,Appliances,"Replacement Grease Filter WB06X10359 For Many GE Microwaves 5-1/8"" x 7-5/8""",4.5,3987,8.93,37.30970308986778,37.318214619724934
B08NJ3NBJF,Appliances,DC47-00019A Dryer Heating Element Kit for SAMSUNG DV42H5000EW/A3 DV45H7000EW/A2 DV42H5200EP/A3 DV210AEW/XAA DVE50M7450W/A3 DV42H5200EP/A3 DV45H7000EW/A2 DV48H7400EW/A2 DVE50R5400V/A3 DV40J3000EW/A2,4.5,1010,23.57,31.13412848559212,31.134996102656
B076FDYTT3,Appliances,Washer Boot 8182119,4.5,551,52.5,28.410966208246926,28.412734515701
B01MG34R7M,Appliances,"ReservePro 16x25x5 # 4511 furnace filter, Actual Size:15 5/8"" x 24 3/16"" x 4 15/16"" Case of 2 Filters.",4.5,108,69.95,21.111065470031146,21.111883605832496
B07M7TTTGP,Appliances,Water Line Buddy - Premium Frozen Water Line Tool - Quickly and Easily Unfreeze Your Refrigerator Water Dispenser,4.5,3431,12.95,36.63404307273534,36.63236118623932
B07DM1G12B,Appliances,2 Pcs French Door Refrigerator Spring For GE WR02X12650 Compatible Models PFSS6PKXASS RF217ACWP RFG297AABP,4.5,255,10.01,24.95329850015803,24.951535872162022
B06ZZ7ZPGQ,Appliances,"Neutop Replacement Ultra Performance Filters Compatible with Neato Botvac Connected Series D3 D4 D5 D6 D7 D8 D9 D10 and Botvac D Series D75 D80 D85 Robot Vacuums,5-Pack.",4.5,761,14.99,29.86175950058991,29.867052866063275
B0081EAG6K,Appliances,297286803 - Refrigerator capacitor,4.5,227,23.95,24.432055330294986,24.429478703527604
B07YV3KZ9V,Appliances,"IOYIJOI Humidifier Filter Compatible with Holmes A HWF62 HWF62CS - Replacement Filters Compatible with Sunbeam Humidifier SCM1100, SCM1701, SCM1702, SCM1762, SCM2409 (4 Pack)",4.5,110,19.99,21.192885905905502,21.192449443713745
B008B7VEWM,Appliances,"Aluminum/Carbon Range Hood Filter - 8"" x 9 1/2"" x 7/16"" (Original Version)",4.5,271,13.99,25.22610929833199,25.224611469970668
B0BTQ93M8F,Appliances,"Tier1 CS-52 Refrigerator Water Filter | Replacement for Bosch 640565, Whirlpool WHKF-R-PLUS, EVOLFLTR10, AP3961137, 3M Cuno CS-52, CS-51, Fridge Filter",4.5,125,21.63,21.76326858128165,21.76396875367604
B0BLYCKNG9,Appliances,"CIARRA Under Cabinet Range Hood 30 inch with Anti-fingerprint Design, Ductless Vent Hood for Kitchen with 3 Speed Exhaust Fan, Push Button Control, Ducted and Ductless Convertible, Black",4.5,986,189.99,31.026015177450667,31.006861066420377
B015NH2MZA,Appliances,"BRISTI 9085 and 46-9010 Water Filter Replacement. Compatible Filter for Kenmore 9085, 9010. and Whirlpool 4396508, 4396510, NLC240V, Everydrop Filter 5. -Certified (4 Pack)",4.5,42,29.99,16.925400520621032,16.92109082552289
B07V2B6TDH,Appliances,"ZVac iRobot Roomba Replacement Parts - Compatible with i7, i7+, S9, S9+, E5, and E6 Vacuum Cleaner Series - 6-Pack HEPA Disposable Dust Bags with 3 High-Efficiency Filters for Parts 4640235, 4639161",4.5,100,16.95,20.768042325785668,20.7662424431352
B0C8JJ75Y7,Appliances,"Replacement for ẸDR2RXD1 Refrigerator Water Ｆilter, Compatible with Ｆiltеɾ 2, 10238154, Ŵ10413645A, 46-9082 Water Ｆilter, 2 Pack",4.5,163,41.99,22.949398925208893,22.945265390766934
B01EVK5EYQ,Appliances,"Dishwasher Undercounter Bracket 2 Pack for Whirlpool AP3039168 PS393134, 8269145",4.5,65,12.4,18.853446339118914,18.853364297289854
B0C5G1WGBN,Appliances,"BLACK+DECKER BCED37 Compact Dryer for Standard Wall Outlet, Small, 4 Modes, Load Volume 13.2 lbs., White",4.5,1191,338.99,31.87524531431383,31.871495593261816
B01MA1C8LL,Appliances,"Washing Machine Hoses Black Rubber Hot and Cold Water Supply Line-6FT Long Burst Proof 3/4""FHT3/4""FHT (2 Pack)",4.5,184,15.99,23.49160121285246,23.48305128495921
B07M93HN4F,Appliances,131763310 Door Lock Strike Striker for Kenmore Electrolux Frigidaire Washer - Replaces: AP3580441 1032664 131763300 890617,4.5,61,5.95,18.57210473270291,18.564346066397682
B01I0H6Q52,Appliances,"K&J Refrigerator Water Filter Replacement compatible with Maytag UKF8001 Pur - Replacement compatible with Maytag UKF8001, UKF8001AXX, EDR4RXD1, Puriclean II, and Kenmore 9006 (2 Pack)",4.5,650,23.28,29.15329338993856,29.155688210775214
B07C6SZ7M5,Appliances,Fuoequl 205613 for Maytag Washer Machine Water Solenoid Inlet Valve also for 35-2374N,4.5,17,34.02,13.00667291053274,13.01735067883468
B07BKTFK2B,Appliances,"EAGLEGGO Refrigerator Icemaker for Whirlpool, Amana IM900",4.5,577,47.1,28.6180824090257,28.617145583902087
B017C10PEU,Appliances,(NEW 1oz size) Uber Goop DARK GREY Dishwasher Rack Coating/Glue w/150 caps,4.5,10,28.95,10.790528727592669,10.792926622865473
B01F5KLKN0,Appliances,"Swift Green Filters SGF-M9 Replacement Refrigerator Water Filter for UKF8001,EDR4RXD1,Filter 4,EFF-6007A,46-9005,46-9006,CLCH101 (2 Pack) Made in USA",4.5,55,38.15,18.114082608308173,18.113981619146816
B01J37BG3A,Appliances,W10350376 Dishwasher Top Rack Adjuster w/ 0.90 Inch Diameter Wheels (Redesigned for Heavy Duty Wheel Support),4.5,850,13.99,30.358854578580186,30.35862719413085
B087WHXG9L,Appliances,OEM Range Switch 316436000,4.5,316,22.6,25.915057982447763,25.91447180754484
B013WHR5NW,Appliances,2 of WB31M20 and 2 of WB31M19 GE Range Cooktop Porcelain Drip Pan Bowls Model: WB31M19 & WB31M20 2 each,4.5,1078,39.53,31.427054843661605,31.421965710174472
B00M0YO7EO,Appliances,LG 4986ER0004F Washer Door Gasket/Boot Seal,4.5,1048,49.92,31.300166737783336,31.298051686746415
B09SFG2F6N,Appliances,"Dryer Terminal Block Screw and Nut Set Replacement Part""279393""",4.5,73,5.95,19.368292919418767,19.36767244664869
B00W4YE75Y,Appliances,"Supco SDE365 Dryer Igniter, Replaces LG 5318EL3W1A",4.5,82,20.48,19.88478273508469,19.885860592278878
B07BRD46CR,Appliances,"Pureline EDR5RXD1, 4396508 Replacement for Whirlpool 4396508, EDR5RXD1, EveryDrop Filter 5, Refrigerator Water Filter - Reduces Bad Taste & Odor",4.5,815,35.95,30.16986459733848,30.16753926472913
B0CCSNVLPM,Appliances,"Tylza Wine and Beverage Refrigerator 24 Inch Dual Zone, French Door Wine and Beverage Cooler 24'' Built-In or Freestanding Drink Fridge, Under Counter Beer Refrigerator",4.5,355,799.99,26.437188288834136,26.432239113119135
B09ZHNLXQC,Appliances,"ICUIRE Portable Dishwasher Countertop, No Hookup Needed, 7 Programs, PTC Air-Dry, Anti-Leakage, Fruit & Vegetable Soaking, Mini Dishwasher for Apartments, Dorms and RVs",4.5,73,329.99,19.368292919418767,19.365206765697643
B00E4O0R4C,Appliances,"Z Line KB-36 Stainless Steel Wall Mount Range Hood, 36-Inch",4.5,26,499.95,14.831265897019481,14.827869267501024
B01LWAPPVI,Appliances,"Air Filter Factory Replacement for Essick Air MA1201, MA-1201 Humidifier Wick Filter",4.5,2231,14.97,34.69793995575541,34.70213208064865
B00438NXKY,Appliances,Lambro 244 Duct Vent,4.5,666,7.08,29.262555206620306,29.258424243675968
B001EY842C,Appliances,BOSCH 00165256 Float Switch,4.5,39,21.65,16.599957543512712,16.606624548912137
B004Q01Q9Y,Appliances,NuTone S97006651 Fan Grille Assembly,4.5,402,12.58,26.995214528760073,26.994532838194267
B01MZAT7WE,Appliances,2.7 cubic foot compact dorm refrigerator - (Black),4.5,701,168.17,29.49270031811615,29.49285072921857
B098Q9551S,Appliances,OEM DC31-00054A Washer Drain Pump Motor by Blutoget (2 YEARS WARRANTY) - Compatible for Samsung Ken-more Washing Machine - Replaces DC31-00016A AP4202690 62902090 PS4204638 1534541,4.5,249,22.99,24.846574130380105,24.843671753930817
B07ZNMGHBW,Appliances,Ruisita 6 Pack Christmas Decorations Refrigerator Door Handle Cover Embroidered Snowflake Print with White Plush Trim Refrigerator Handle Cover for Kitchen Microwave Dishwasher Handle Decorations(6),4.5,215,15.99,24.188752834578743,24.187912707576814
B088KKGP2F,Appliances,YMDparts Wolf Hood Knob Replacement 811195 805328 KIP5D44 5D44 B002MFNQ34 Ventilation Hood Knob for Sub-Zero Wolf in Silver Color(2 Pack),4.5,98,15.95,20.678039325605653,20.67758246888973
B0858PNQDZ,Appliances,"Dishwasher Valve W10327250,W11130744,W11175771",4.5,227,29.99,24.432055330294986,24.43086158217919
B0B1HWJYQM,Appliances,"SAFELON 2 Pcs Baby Safety Fridge lock, Child Proof Refrigerator Freezer Door Lock, Protect Refrigerators With Damaged Sealing Strips (Grey)",4.5,577,15.99,28.6180824090257,28.617845548347415
B00HWS7L50,Appliances,Nemco 45764A Replacement Thermostat (340F),4.5,32,34.0,15.73428402659916,15.747016769951633
B016T9QE96,Appliances,Supco LP280187 Washer Drain Pump Motor Assembly,4.5,296,46.95,25.62179462461215,25.61966830292584
B07926FC8P,Appliances,Ultra Durable 285805 Washer Water Inlet Valve with Mounting Bracket by BlueStars - Easy to Install - Exact Fit for Whirlpool Kenmore Kitchenaid Washers - Replaces 292197 3349451 3354565 PS334646,4.5,974,11.95,30.970968619490314,30.971203687428865
B07H9LHMR2,Appliances,"Waterdrop LT1000PC ADQ747935 Refrigerator Water Filter and Air Filter, Replacement for LG® LT1000P®, LMXS28626S, LFXS26973S, LFXS26596S, LFXS28596S, ADQ74793501, ADQ74793502 and LT120F®, 3 Combo",4.5,4655,28.99,38.00660395235073,38.00046104396827
B003DA61X4,Appliances,Whirlpool W10278625RP Universal Industrial-Grade 4-Foot Dishwasher Water Supply Kit,4.5,10,16.9,10.790528727592669,10.792926622865473
B0B5Y81JVH,Appliances,"COMFEE' CRV115TAST Cooler, 115 Cans Beverage Refrigerator, Adjustable Thermostat, Glass Door With Stainless Steel Frame, Reversible Hinge Door And Legs For Home, Apartment",4.5,1050,279.0,31.30873816894628,31.309923873457087
B08H545NC8,Appliances,8269144A 3385556 Dishwasher Drain Hose Extension 6 1/2 ft (80 inches) by Cenipar Replacement for Whirlpool Ken-more Amana Crosley Inglis Estate Dishwasher Replaces 1489097 AP4399659 PS2358130,4.5,128,10.47,21.869155819627522,21.865974050519025
B00ENJWB0Q,Appliances,"ERP 240356401 Refrigerator Bin for Electrolux, White",4.5,862,14.36,30.421866109875424,30.420088564307186
B00QQXSU3Y,Appliances,Universal OVEN BAKE ELEMENT for Whirlpool Stove Part: B790,4.5,1009,26.29,31.12967524425887,31.128105383672786
B00DM8J11G,Appliances,Anderson Cooper & Brass WP3392519 Whirlpool Dryer Thermal Fuse,4.5,83,8.5,19.93867559479491,19.941338347765452
B01EG4P07I,Appliances,2-PACK of DEFLECTO HS4W/18 Supurr-vent Replacement Vent Hood (4Inch) - White,4.5,383,7.99,26.77789148664477,26.778566062375234
B0BP2797BG,Appliances,"Sealegend 6-Pieces Dryer Vent Cleaner Kit Omnidirectional Dryer Cleaning Kit Include 30 Feet Dryer Vent Brush, Blue Dryer Lint Vacuum Attachment&Dryer Lint Trap Brush, Vacuum & Dryer Adapters",4.5,2639,29.95,35.453403882631626,35.47106747745471
B00AM0WNSU,Appliances,"Fisher & Paykel 395583 Kit Element Dryer Replacement Part - OEM Appliance Parts for Home Improvement, 220/240V",4.5,67,153.99,18.98778467329248,18.977616968767485
B07R6PCX2M,Appliances,Verona Designer Series VDFSEE365SS 36 Inch 5.0 Cu Ft Electric Range Oven 5 Burners Dual Center Element Black Ceramic Cooktop Convection Stainless Steel,4.5,28,3849.0,15.152831234939134,15.152787167371837
B0B281T8PZ,Appliances,FUNMAS 10 Pack Replacement Filters for FUNMAS Indoor Dryer Vent,4.5,2024,18.99,34.259962407932875,34.25962634566685
B075CY8ZMZ,Appliances,"Enterpark DC64-00519D Washer Door Lock Switch for Samsung Replaces 8182634, DC64-00519B, 8181700, 34001265 (DC64-00519D) (DC64-00519B)",4.5,88,23.8,20.19886366379463,20.205885798792888
B07926H8R6,Appliances,New Upgraded 240369701 Refrigerator Evaporator Fan Motor by BlueStars - Exact Fit for Frigidaire Kenmore Electrolux Refrigerators - Replaces AP4700070 PS3419839 5303918549,4.5,515,16.97,28.107480444667033,28.10380594929778
B07W4MCG4Q,Appliances,"DPD 4392065 Dryer Repair Roller Kit 341241 Drum Belt 691366 Idler Pulley 349241T Roller For Whirlpool Kenmore Maytag, Replaces 26000279436, 279435, 279436, 279708, 279708MS, 279709",4.5,1585,16.99,33.16036680987657,33.165802537900674
B0C8TV837P,Appliances,LG 383EER4004A Genuine OEM Spring Removal Tool for LG Washing Machines,4.5,560,133.33,28.483744074852133,28.484540912948795
B003YCDMJC,Appliances,"Deflecto Dryer Vent, Wide Mouth Galvanized Vent Hood with Pipe, Silver, 4” (GVH4NR) , GRAY",4.5,1405,20.5,32.61826832566775,32.615819617823014
B09MCSK4F4,Appliances,"2 PCS Dishwasher Countertop Mounting Bracket WD01X21740, Compatible with GE, Hotpoint, Replaces WD01X10598, PS11700868",4.5,183,12.39,23.467210909240436,23.467928039912685
B07DPG2LC7,Appliances,661570 Dryer Drum Belt Replacement Part by BlueStars - Easy to Install - Exact Fit for Whirlpool Kenmore Dryers - Replaces 661570V 3387610 3389728 PS11722115,4.5,894,10.47,30.58570673223685,30.582634657977295
B082YNTL7Q,Appliances,W10508950 Dishwasher Upper Dishrack Slide Rail Stop Clip by Beaquicy - Replacement for 8562015 W10199682 2684662 AP6022472 PS11755805 Whirlpool Dishwasher (Pack of 2),4.5,523,5.73,28.17671257944469,28.174462006292153
B07BQFZTQ6,Appliances,"Replacement Drip Pans for Whirlpool Range - 1 Large 8"" and 3 Small 6"" Drip Bowl Pans - Set of 4 - x1 of W10196405 - x3 of W10196406",4.5,509,13.95,28.05484826573267,28.05775408553581
B00Q4X2FSM,Appliances,"BetterVent Indoor Dryer Vent Kit, Made in the USA, Protect Indoor Air Quality and Save Energy with a Superior Dryer Lint Filter, Electric Dryers Only",4.5,9306,63.0,41.1233493788357,41.11066636518714
B07SSKGS39,Appliances,UPGRADED Lifetime Appliance W10289497 Door Shelf Bin Compatible with Whirlpool Refrigerator - WPW10289497,4.5,221,45.87,24.312048218425257,24.31263483958593
B0C4T6G356,Appliances,"EUHOMY Nugget Ice Makers Countertop, Max 33lbs/24H, 2 Ways Water Refill, LED Light, Self-Cleaning Pebble Ice Maker with Basket and Scoop, for Home/Kitchen/Camping/RV. (Black Silver)",4.5,1733,279.99,33.56183770803219,33.56668067072873
B078W5V7MN,Appliances,HiWater Filter NSF/ANSI-42 Certified Compatible with Refrigerator SmartWater Fridge Cartridge MWFA MWFP GWF GWFA 9991 46-9991 469991-3pack,4.5,153,20.49,22.666286710861332,22.66628671086135
B010OW7YS4,Appliances,MORE Pure MPF15020 Replacement Refrigerator Water Filter Compatible with GE MWF SmartWater,4.5,375,21.95,26.683151145254527,26.685532719542906
B002R0DXL4,Appliances,"Whirlpool 8212547RP Genuine OEM Water Line Installation Kit For Refrigerators – Replaces 1178878, AH1156136, EA1156136, PS1156136, W11393514",4.5,679,7.0,29.349417591765683,29.34658094629601
B00DZU7ODI,Appliances,"Whirlpool 675808 Arm, White",4.5,417,24.09,27.159666446361403,27.15556211951865
B01GXORUWC,Appliances,LG MFG61979001 Locker,4.5,158,20.95,22.810068909991042,22.812033180103082
B001DHLGOS,Appliances,Dryer Heating Element 279838 For Whirlpool/Kenmore,4.5,2166,29.03,34.56494550691362,34.56115424509125
B09D77LK8K,Appliances,"EUHOMY Ice Maker Machine Countertop, 26 lbs/24H, 9 Cubes Ready in 6 Mins, Self-Cleaning Electric Ice Maker Compact Potable Ice Maker with Ice Scoop and Basket. for Home/Kitchen/Camping/RV. (Black)-Cleaning Electric Ice Maker Compact Potable Ice Maker with Ice Scoop and Basket. for Home/Kitchen/Camping/RV. (Black)-Cleaning Electric Ice Maker Compact Potable Ice Maker with Ice Scoop and Basket. for Home/Kitchen/Camping/RV. (Black)",4.5,796,91.4,30.063846054555967,30.06412052820653
